1/1	At this point I’m just sitting back and letting natural selection take it’s course and wipe out the idiot anti-vaxxers. It makes me feel like a bad person that I don’t feel empathy for those who chose not to vaccinate, get Covid, and die. I wouldn’t even feel empathy for my own family. you play stupid games you win stupid prizes
1/0	At this point anti-vaxxing is natural selection at its finest and probably quickest.
1/1	At this point if you volunteered to NOT get vaxxed then they shouldn't admit you. Taking up those needed beds with your finding out after you fucked around
1/1	At this point the unvaccinated ones should just be fired. It's ridiculous almost 2 years later that they're having to require it for these idiots to do it.
0/0	At this point there are people that won't get it .....there are people that stopped at the 2nd one when they realized what garbage it was, and the people that will keep getting it over and over, no one is going to change there mind at this point.
0/0	At this point tho, with the virus weakening, I'm probably done with covid vaccines.
0/0	At this point you are about the most naive person on the planet if you still think this jab was about your health. Numbers dont lie =Pfizer does though
1/1	At this point, I would rather get the AstraZeneca vaccine on an airplane while on birth control than get COVID.
1/1	At this point, if the vaccines work for the 6 months to under 5 age-group, let us get as many of these kids vaccinated as possible.
1/1	At this point, it is these unvaccinated folks who cause societal stresses associated with COVID waves - they overwhelm our hospitals, burn out healthcare workers, often are anti-mask and test and send their kids to school sick while refusing to allow them to be tested in school…
0/0	At this point, the ONLY reason vaccination is being pushed is for $$$
1/1	At this point, the question has to be how many people are going to be co winners of a Nobel prize. Three viable vaccines this week, a year after sars-covid2 was even discovered. Phenomenal.
0/1	At this point, those of us who have chosen not to be vax’d, will gladly raise our middle thinger until the very end. There is not a single thing you or anyone else can do to change that aside from war, you ready?
1/1	At this point.....Go Darwin. Rid us of pro-disease idiots.
0/0	At this rate the EU will be recommending an Asprin with hot chocolate as a vaccination!
1/1	At this rate, everyone will be vaccinated by the end of 2021. Hopefully the rate continues to go up.
0/-1	At what month or year after taking a vaccine for Covid do you become sterile or your health deteriorates until death? And by then nobody will question or even think about you being sterile or have died because of the vaccine you took a few months or years ago. The pushers of the vaccines response? In public, "we didnt know" In private, "Mission accomplished"
1/-1	At work today, our company was notifying us that we have free flu shot vouchers that we can print and use at any pharmacy. This lady said “The mRNA contains aborted fetus cells and i am a Christian I unfortunately can’t be pro life and pro vax at the same time.” A couple people agreed with her. Where did this aborted fetus cells shit come from?! I simply cannot understand how a person gets to the point where they believe something like that.
1/1	Augurs well. Soon all the states will be Covid free.
0/0	Aunt works at retirement home and everyone including staff has received both Pfizer shots and 2 weeks ago they had 10+ cases of covid... Grandma got thrombosis from the other covid vaccine. Friend is 20 named Alyssa went into convulsions after getting the Pfizer 8 days ago from me posting this comment. She is in ICU. Here in Ottawa there is 14 people total with covid in ICU. We have a population of over 1,408,000. CDC says we have more than 99.99% chance of survival from covid. I think I wont get vaccinated for this one.
1/1	Aussie abroad - Got my first dose, about to get my second. Had some muscle aches and fatigue the day after my first dose but all good thereafter.
0/0	Australia - Citizens opposed to vaccine genocide block roads to Canberra airport. We have to go now!
0/-1	Australia - Military press conference. Freudian Slip or Brain Fart? “You should remember that the consequences of the vaccines are worse than any of the potential side effects”
0/0	Australian unvaxxed here: I learnt to grow my own food and build with rammed earth and cobb. The amazing things you learn when you are forced out of society. Once you know how simple it is to live a good life you can only look at big cities with sheer horror.
